URL,Duration
https://www.udacity.com/course/viewer#!/c-cs262/l-48699658/e-48700550/m-48695684,0:00:00
https://www.udacity.com/course/viewer#!/c-cs262/l-48699658/e-48700550/m-48739229,0:11:03
https://www.udacity.com/course/viewer#!/c-cs262/l-48699658/e-48700550/m-48743081,0:00:57
https://www.udacity.com/course/viewer#!/c-cs262/l-48699658/m-48753017,0:00:20
https://www.udacity.com/course/viewer#!/c-cs262/l-48699658/e-48738180/m-48721401,0:01:21
https://www.udacity.com/course/viewer#!/c-cs262/l-48699658/e-48738180/m-48713724,0:00:00
https://www.udacity.com/course/viewer#!/c-cs262/l-48699658/e-48738180/m-48721401,0:00:01
https://www.udacity.com/course/viewer#!/c-cs262/l-48699658/e-48738180/m-48713724,0:10:16
https://www.udacity.com/course/viewer#!/c-cs262/l-48699658/e-48738180/m-48697657,0:01:22
https://www.udacity.com/course/viewer#!/c-cs262/l-48699658/m-48688881,0:04:59
https://www.udacity.com/course/viewer#!/c-cs262/l-48699658/m-48721399,0:01:33
http://student-monitor.appspot.com/,0:00:27
https://www.udacity.com/course/viewer#!/c-cs262/l-48699658/m-48721399,0:04:51
https://www.udacity.com/course/viewer#!/c-cs262/l-48699658/e-48740160/m-48697545,0:00:00
https://www.udacity.com/course/viewer#!/c-cs262/l-48699658/e-48740160/m-48698534,0:00:10
https://www.udacity.com/course/viewer#!/c-cs262/l-48699658/e-48740160/m-48697545,0:01:47
,0:00:35
https://www.udacity.com/course/viewer#!/c-cs262/l-48699658/e-48740160/m-48697545,0:01:37
https://www.udacity.com/course/viewer#!/c-cs262/l-48699658/e-48740160/m-48646782,0:00:06
https://www.udacity.com/course/viewer#!/c-cs262/l-48699658/e-48684799/m-48701464,0:01:10
,13:21:20
https://www.udacity.com/course/viewer#!/c-cs262/l-48699658/e-48684799/m-48701464,"-3 days, 7:32:34"
https://www.udacity.com/course/viewer#!/c-cs262/l-48713810/e-48635730/m-48311769,0:02:07
https://www.udacity.com/course/viewer#!/c-cs262/l-48713810/m-48693660,0:03:00
https://www.udacity.com/course/viewer#!/c-cs262/l-48713810/m-48709211,0:07:49
https://www.udacity.com/course/viewer#!/c-cs262/l-48713810/m-48692653,0:08:49
,0:00:00
https://www.udacity.com/course/viewer#!/c-cs262/l-48713810/m-48692653,0:00:01
,0:00:00
http://discussions.udacity.com/top,0:00:00
https://www.udacity.com/wiki/cs262,0:04:39
http://discussions.udacity.com/top,0:00:00
https://www.udacity.com/wiki/cs262,0:01:10
http://discussions.udacity.com/top,0:01:17
,0:00:00
http://discussions.udacity.com/top,0:00:01
,0:00:00
https://www.google.co.in/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=laser+tag+hyderabad,0:00:01
,0:00:00
http://www.makemytrip.com/travel-guide/hyderabad/lasermaxx-theme-parks.html,0:00:38
,0:00:00
http://www.groupon.co.in/deals/hyderabad/Lasermaxx/320747?subscribed=true&__fsk=452762445,0:01:09
https://www.facebook.com/LaserGameHyderabad,0:00:00
https://www.facebook.com/photo.php?fbid=440017039491966&set=a.101234573370216.2981.100004510203341&type=1&theater,0:00:03
https://www.facebook.com/photo.php?fbid=101234576703549&set=a.101234573370216.2981.100004510203341&type=1&theater,0:00:00
https://www.facebook.com/photo.php?fbid=440017039491966&set=a.101234573370216.2981.100004510203341&type=1&theater,0:00:01
https://www.facebook.com/photo.php?fbid=203711329789206&set=a.101234573370216.2981.100004510203341&type=1&theater,0:00:00
https://www.facebook.com/photo.php?fbid=210043625822643&set=a.101234573370216.2981.100004510203341&type=1&theater,0:00:01
https://www.facebook.com/photo.php?fbid=210043839155955&set=a.101234573370216.2981.100004510203341&type=1&theater,0:00:01
https://www.facebook.com/photo.php?fbid=233863700107302&set=a.101234573370216.2981.100004510203341&type=1&theater,0:00:02
https://www.facebook.com/photo.php?fbid=236813103145695&set=a.101234573370216.2981.100004510203341&type=1&theater,0:00:00
https://www.facebook.com/photo.php?fbid=250103011816704&set=a.101234573370216.2981.100004510203341&type=1&theater,0:00:01
https://www.facebook.com/photo.php?fbid=313869788773359&set=a.101234573370216.2981.100004510203341&type=1&theater,0:00:07
https://www.facebook.com/photo.php?fbid=358295310997473&set=a.101234573370216.2981.100004510203341&type=1&theater,0:00:01
https://www.facebook.com/photo.php?fbid=313869788773359&set=a.101234573370216.2981.100004510203341&type=1&theater,0:00:01
https://www.facebook.com/photo.php?fbid=358295310997473&set=a.101234573370216.2981.100004510203341&type=1&theater,0:00:02
https://www.facebook.com/photo.php?fbid=382435251916812&set=a.101234573370216.2981.100004510203341&type=1&theater,0:00:01
https://www.facebook.com/photo.php?fbid=429238503903153&set=a.101234573370216.2981.100004510203341&type=1&theater,0:00:01
https://www.facebook.com/photo.php?fbid=440017039491966&set=a.101234573370216.2981.100004510203341&type=1&theater,0:00:18
https://www.facebook.com/Veerafilmdirector/friends,0:00:14
https://www.facebook.com/Veerafilmdirector?fref=jewel,0:00:02
https://www.facebook.com/photo.php?fbid=297557873737884&set=a.101240640036276.2997.100004510203341&type=1&theater,0:00:00
https://www.facebook.com/photo.php?fbid=315012235325781&set=a.101240640036276.2997.100004510203341&type=1&theater,0:00:02
https://www.facebook.com/photo.php?fbid=341291579364513&set=a.101240640036276.2997.100004510203341&type=1&theater,0:00:01
https://www.facebook.com/photo.php?fbid=360262557467415&set=a.101240640036276.2997.100004510203341&type=1&theater,0:00:03
https://www.facebook.com/photo.php?fbid=382434771916860&set=a.101240640036276.2997.100004510203341&type=1&theater,0:00:00
https://www.facebook.com/photo.php?fbid=429235267236810&set=a.101240640036276.2997.100004510203341&type=1&theater,0:00:08
,0:00:00
https://www.facebook.com/Veerafilmdirector?fref=jewel,0:00:09
,0:00:00
https://www.facebook.com/akeerthy/posts/379938672049772?comment_id=896123597097941&offset=0&total_comments=5&ref=notif&notif_t=feed_comment,0:00:00
https://www.facebook.com/onthisday/?source=notification&ref=notif&notif_t=onthisday,0:00:35
,0:00:00
https://www.facebook.com/onthisday/?source=notification&ref=notif&notif_t=onthisday,0:00:39
https://www.facebook.com/Veerafilmdirector?fref=jewel,0:00:02
https://www.facebook.com/akeerthy/posts/379938672049772?comment_id=896123597097941&offset=0&total_comments=5&ref=notif&notif_t=feed_comment,0:00:00
https://www.facebook.com/onthisday/?source=notification&ref=notif&notif_t=onthisday,0:00:13
http://www.groupon.co.in/deals/hyderabad/Lasermaxx/320747?subscribed=true&__fsk=452762445,0:00:22
https://www.facebook.com/pages/LaserMaxx-Hyderabad-SVM36/461284467249514,0:00:11
http://www.lazerops.com/#!lazer-ops-bookings/c21nl,0:00:07
http://www.groupon.co.in/deals/hyderabad/Lasermaxx/320747,0:00:04
https://www.facebook.com/LaserGameHyderabad,0:03:04
https://www.facebook.com/pages/LaserMaxx-Hyderabad-SVM36/461284467249514,0:00:03
http://www.lazerops.com/,0:00:16
"https://www.google.co.in/url?sa=t&rct=j&q=&esrc=s&source=web&cd=7&ved=0CE0QFjAG&url=https%3A%2F%2Fwww.facebook.com%2FLaserGameHyderabad&ei=lRRDVbi7FoaxmAXJ8oHQCQ&usg=AFQjCNF1IZ2xTbBkZbINj0VAp_AlIbECVA&sig2=n1xYbK6ak9LYhHoVTBv6Mw&bvm=bv.92189499,d.dGY&cad=rja",0:00:01
http://www.makemytrip.com/travel-guide/hyderabad/lasermaxx-theme-parks.html,0:00:02
"https://www.google.co.in/url?sa=t&rct=j&q=&esrc=s&source=web&cd=6&ved=0CEcQFjAF&url=https%3A%2F%2Fwww.facebook.com%2Fpages%2FLaserMaxx-Hyderabad-SVM36%2F461284467249514&ei=lRRDVbi7FoaxmAXJ8oHQCQ&usg=AFQjCNHuXWfLPn0g9zeK2gCjx560og2wlw&sig2=-JaflcL6lqUj8zfvbEKucg&bvm=bv.92189499,d.dGY&cad=rja",0:00:01
http://www.lazerops.com/,0:00:00
http://www.makemytrip.com/travel-guide/hyderabad/lasermaxx-theme-parks.html,0:00:01
"https://www.google.co.in/url?sa=t&rct=j&q=&esrc=s&source=web&cd=5&ved=0CEEQFjAE&url=http%3A%2F%2Fwww.groupon.co.in%2Fdeals%2Fhyderabad%2FLasermaxx%2F320747&ei=lRRDVbi7FoaxmAXJ8oHQCQ&usg=AFQjCNHzLReP_XRROJ0yADlnO8Pawk9jpA&sig2=0FqKsrD7dqDyOqHaakN0Pw&bvm=bv.92189499,d.dGY&cad=rja",0:00:02
"https://www.google.co.in/url?sa=t&rct=j&q=&esrc=s&source=web&cd=4&ved=0CDwQFjAD&url=http%3A%2F%2Fwww.lazerops.com%2F&ei=lRRDVbi7FoaxmAXJ8oHQCQ&usg=AFQjCNGMHjHu2oOhx2JraR5yRU6agSR2nQ&sig2=gexE3kQJ3zH1five-WHMdQ&bvm=bv.92189499,d.dGY&cad=rja",0:00:08
https://www.google.co.in/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=laser+tag+hyderabad,0:00:11
https://www.google.co.in/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=laser%20tag%20hyderabad%20cost,0:00:01
https://www.google.co.in/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8,0:01:10
https://www.udacity.com/course/viewer#!/c-cs262/l-48713810/m-48692653,0:00:31
https://www.udacity.com/course/viewer#!/c-cs262/l-48713810/m-48692652,0:00:00
https://www.udacity.com/wiki/cs262,0:00:08
https://www.udacity.com/wiki/cs-262-lesson-1-supplementary-materials,0:00:00
https://www.udacity.com/wiki/cs262,0:00:03
https://www.udacity.com/wiki/cs-262-lesson-1-supplementary-materials,0:00:00
https://www.udacity.com/wiki/cs262/unit-1#breaking-up-strings,0:00:08
https://www.udacity.com/wiki/cs-262-lesson-1-supplementary-materials,0:00:00
https://www.udacity.com/wiki/cs262/unit-1#breaking-up-strings,0:00:03
https://www.udacity.com/wiki/cs-262-lesson-1-supplementary-materials,0:00:00
https://www.udacity.com/wiki/cs262/unit-1,0:00:13
https://www.udacity.com/wiki/cs262,0:00:38
https://www.udacity.com/course/viewer#!/c-cs262/l-48713810/m-48692652,0:00:04
http://discussions.udacity.com/top,0:00:00
https://www.udacity.com/course/viewer#!/c-cs262/l-48713810,0:01:00
,0:00:04
http://discussions.udacity.com/top,0:01:13
https://www.udacity.com/course/viewer#!/c-cs262/l-48299968/m-48733186,0:00:33
https://www.udacity.com/wiki/cs262,0:00:09
https://www.udacity.com/course/viewer#!/c-cs262/l-48299968/m-48728283,0:00:01
http://discussions.udacity.com/,0:00:02
https://www.udacity.com/wiki/cs262,0:00:05
https://www.udacity.com/course/viewer#!/c-cs262/l-48299968/m-48728283,0:00:48
https://www.udacity.com/course/viewer#!/c-cs262/l-48299968/m-48743073,0:00:26
https://www.udacity.com/course/viewer#!/c-cs262/l-48299968/m-48733185,0:00:00
https://www.udacity.com/course/viewer#!/c-cs262/l-48299968/m-48743073,0:01:11
https://www.udacity.com/course/viewer#!/c-cs262/l-48299968/m-48733185,0:00:00
https://www.udacity.com/course/viewer#!/c-cs262/l-48299968/m-48743073,0:00:23
https://www.udacity.com/course/viewer#!/c-cs262/l-48299968/m-48733185,0:01:08
https://www.udacity.com/course/viewer#!/c-cs262/l-48299968,0:00:00
https://www.udacity.com/course/viewer#!/c-cs262/l-48299968/m-48733185,0:00:00
https://www.udacity.com/course/viewer#!/c-cs262/l-48746090/e-48391994/m-48697546,0:01:05
https://www.udacity.com/course/viewer#!/c-cs262/l-48746090/e-48391994/m-48723360,0:10:03
https://www.udacity.com/course/viewer#!/c-cs262/l-48746090/e-48391994/m-48697546,0:00:00
https://www.udacity.com/course/viewer#!/c-cs262/l-48746090/e-48391994/m-48723360,0:00:24
https://www.udacity.com/course/viewer#!/c-cs262/l-48746090/e-48391994/m-48697546,0:00:00
https://www.udacity.com/course/viewer#!/c-cs262/l-48746090/e-48391994/m-48723360,0:00:12
https://www.udacity.com/course/viewer#!/c-cs262/l-48746090/e-48391994/m-48697546,0:00:00
https://www.udacity.com/course/viewer#!/c-cs262/l-48746090/e-48391994/m-48723360,0:00:04
https://www.udacity.com/course/viewer#!/c-cs262/l-48746090/e-48391994/m-48697546,0:07:25
https://www.udacity.com/course/viewer#!/c-cs262/l-48746090/e-48391994/m-48723360,0:13:28
https://chrome.google.com/webstore/detail/udacity-sams/cgdnemlpkpamcfjagggaeibendicfjgf/related?hl=en-US,0:00:01
https://www.udacity.com/course/viewer#!/c-cs262/l-48746090/e-48391994/m-48723360,0:00:01
https://chrome.google.com/webstore/detail/udacity-sams/cgdnemlpkpamcfjagggaeibendicfjgf/related?hl=en-US,0:00:00
https://www.udacity.com/course/viewer#!/c-cs262/l-48746090/e-48391994/m-48723360,0:00:02
,0:00:17
https://www.udacity.com/course/viewer#!/c-cs262/l-48746090/e-48391994/m-48723360,0:39:44
https://www.udacity.com/course/viewer#!/c-cs262/l-48746090/e-48624730/m-48692646,0:08:14
https://www.udacity.com/course/viewer#!/c-cs262/l-48746090/e-48624730/m-48742030,0:26:04
https://www.udacity.com/course/viewer#!/c-cs262/l-48746090/e-48391994/m-48723360,0:00:00
https://www.udacity.com/course/viewer#!/c-cs262/l-48746090/e-48624730/m-48742030,0:00:01
https://www.udacity.com/course/viewer#!/c-cs262/l-48746090/e-48391994/m-48723360,0:01:51
,0:00:01
https://chrome.google.com/webstore/detail/udacity-sams/cgdnemlpkpamcfjagggaeibendicfjgf/related?hl=en-US,0:00:09
,0:00:00
https://chrome.google.com/webstore/detail/udacity-sams/cgdnemlpkpamcfjagggaeibendicfjgf/related?hl=en-US,0:00:01
,0:01:22
http://student-monitor.appspot.com/,0:00:00
https://www.udacity.com/course/viewer#!/c-cs262/l-48746090/e-48391994/m-48723360,0:00:05
http://student-monitor.appspot.com/,0:00:01
,0:00:04
https://www.udacity.com/course/viewer#!/c-cs262/l-48746090/e-48391994/m-48723360,0:12:42
https://www.udacity.com/course/viewer#!/c-cs262/l-48746090/e-48624730/m-48742030,0:02:04
,0:00:00
